Elevation,Slope,Rainfall,Ave_temps,Soil_fertility,Soil_type,pH,Pollution_level,Standard_yield
660.10785,34.402977,409.3,13.35,0.63,Sandy,6.407455255,0.300980035,0.485172077
275.44778,14.637811,1381.5,13.4,0.64,Silt,6.724348728,3.94E-07,0.545839198
515.76105,7.6927423,1275.6,14,0.61,Peaty,4.100741669,0.054515384,0.360348077
491.46613,17.501177,1987.2,12.9,0.7,Silt,6.193890382,0.003579361,0.606613753
796.5081,22.194609,595.3,12,0.61,Sandy,5.72456436,0.302260675,0.524680908
701.3135,6.224742,1362.3,13.85,0.61,Volcanic,5.694235567,0.018006316,0.521727141
801.112,7.1379757,2329.6,14.3,0.69,Volcanic,5.409298615,0.331302075,0.641683916
686.7138,16.43488,635.5,13,0.59,Sandy,4.743184618,0.050333497,0.435095318
577.5205,2.583802,803.9,12.7,0.56,Loamy,5.857048125,0.100825252,0.649736092
609.4416,20.809683,1209,13.35,0.65,Silt,5.648942838,0.825360334,0.348421824
865.0017,3.9676557,1155.5,13.1,0.59,Rocky,4.344375771,0.063175988,0.457904661
719.12134,3.3043218,1359.2,12,0.6,Volcanic,5.566316438,0.022106338,0.52293789
758.4412,23.267744,2116,13.55,0.72,Volcanic,5.451209325,0.231110666,0.610867238
925.2636,14.838008,2470.9,14.75,0.72,Volcanic,5.467878366,0.261336011,0.550387167
266.51785,5.779738,1683.8,12.85,0.64,Silt,6.011699585,0.001443922,0.453088484
924.5107,8.780148,807.8,13.95,0.58,Rocky,5.716970092,0.203612945,0.576174054
772.2293,7.510301,1687.6,14,0.64,Volcanic,5.973119774,0.132721446,0.576745792
787.05273,2.7509027,2143,13.1,0.66,Volcanic,4.84878467,0.11406354,0.737869624
728.70654,9.949145,598.1,12.15,0.57,Sandy,6.041274731,0.25511412,0.530877082
778.35443,21.959846,1245.7,13.1,0.65,Volcanic,3.883707697,0.689576308,0.380518386
292.07138,7.261754,1538.6,11.95,0.63,Silt,6.683059479,7.49E-06,0.578007749
831.5066,8.777281,1487.9,12.65,0.63,Volcanic,4.119745117,0.068046473,0.626818002
684.7526,8.231699,688.5,12.95,0.57,Sandy,6.693620136,0.242872858,0.570653453
768.8641,1.1005367,1246.3,14.65,0.59,Volcanic,5.480116851,0.484894188,0.491882284
646.94244,19.141796,894.2,13.75,0.62,Sandy,5.625025332,0.511411619,0.388166713
867.9955,3.986789,709.7,13.35,0.56,Rocky,4.642639597,0.2057803,0.528192914
762.6136,1.271544,1260.2,12.3,0.59,Volcanic,5.57679055,0.796280982,0.30229932
692.01,4.2100663,654.7,13.2,0.55,Sandy,5.993882098,0.202201337,0.555571357
753.67505,1.9299575,2164.6,14.65,0.66,Volcanic,4.793896019,0.331886857,0.708797929
452.0755,6.5687,524.4,12.15,0.55,Loamy,6.023989149,0.017753834,0.63902709
673.7884,5.9810476,1829.2,12.6,0.65,Volcanic,5.88070517,0.126929679,0.622125266
836.71814,1.8855658,578.5,12.1,0.54,Sandy,6.353773841,0.259536825,0.570345789
680.64056,3.4684234,1528.8,12.8,0.62,Volcanic,5.893548007,0.293604837,0.546085049
583.91705,0.71934515,1100,12.4,0.58,Loamy,5.132748232,0.349292647,0.572612377
710.03217,10.273335,2181.8,14.6,0.69,Volcanic,5.870931115,0.347742969,0.67159009
637.4396,13.589726,937.9,13.7,0.61,Sandy,6.485183642,0.820123017,0.387237025
699.0407,21.801577,1222.4,12.7,0.65,Volcanic,5.067819379,0.56666327,0.438118281
800.28613,2.567094,549.8,13.95,0.54,Sandy,5.81933638,0.306102295,0.604459584
716.64703,3.6713803,959.6,14.25,0.58,Sandy,6.053421858,0.055087069,0.545512945
831.5703,22.719494,1281.5,13.1,0.66,Volcanic,3.731030101,0.587779064,0.377610781
589.9339,9.090106,341.2,12.2,0.55,Loamy,6.737190978,0.13968224,0.700425092
718.25885,1.213796,1853.4,13.5,0.64,Volcanic,4.141037597,0.07913274,0.80502885
762.59357,10.501765,498.8,12.95,0.56,Sandy,6.107260041,0.225222481,0.571033113
803.8697,1.2177876,809.5,12.9,0.56,Sandy,4.890701227,0.291190716,0.551766018
461.33395,14.510023,1959.5,12.8,0.68,Silt,5.817231929,0.038602271,0.553245168
275.5069,5.181621,1657.5,13.45,0.63,Silt,6.968184603,0.002946718,0.494554965
406.14792,5.407358,1896.5,13.4,0.65,Silt,7.311265916,0.086981403,0.462762337
740.85724,23.218296,608.9,13.4,0.61,Sandy,5.769626058,0.230764361,0.617265328
835.9614,17.208403,1666.6,15.55,0.67,Volcanic,3.872331259,0.386230425,0.571155676
846.53656,12.460382,1523.4,15.75,0.65,Volcanic,5.570436256,0.030761483,0.514289008
898.9072,11.967961,1362.3,14,0.63,Volcanic,5.136077768,0.187419477,0.390110812
764.915,12.890582,1138.7,14.7,0.62,Sandy,4.511513843,0.839794761,0.327612073
340.18655,8.54306,1743.9,13.85,0.65,Silt,6.214864726,0.011915269,0.479438373
609.064,15.938272,1999.3,14.7,0.69,Silt,6.271547447,0.001118477,0.635877497
951.6372,3.8455176,864.2,13.35,0.57,Rocky,4.844930118,0.20865776,0.452221163
780.54675,8.143222,2285.6,14.05,0.69,Volcanic,5.823076328,0.261641939,0.68818579
803.7905,24.292137,874.9,13.7,0.63,Sandy,5.831963433,0.153242644,0.595562605
542.98846,3.1667917,560.1,13.8,0.54,Loamy,5.81288576,0.029533391,0.687521988
789.961,2.4811091,605.7,13.7,0.55,Sandy,5.80868728,0.096360238,0.571366503
881.91077,15.846015,756.4,14.15,0.6,Rocky,4.94193243,0.187512489,0.458837453
785.6721,28.229462,899.3,13.55,0.65,Sandy,5.884471739,0.142900435,0.532626204
805.2875,19.509314,1095,12.95,0.64,Sandy,6.43378693,0.607067252,0.443479688
524.59094,29.933693,264.8,12.95,0.61,Loamy,5.723967776,0.35426255,0.59636219
851.9265,41.812027,919.3,13.05,0.69,Sandy,4.557712697,0.268025854,0.483612142
425.11072,4.4102235,1580.5,13,0.63,Silt,7.434832255,0.130512077,0.441102611
788.62103,11.768921,617.5,13.3,0.58,Sandy,6.050586723,0.248061871,0.591590851
722.346,7.3366523,787.5,14.45,0.57,Sandy,5.250039487,0.386756967,0.563726024
664.04834,4.6953115,1125.4,12.5,0.59,Sandy,5.02765636,0.24723844,0.5029711
474.39792,21.281292,1079.4,11.7,0.64,Loamy,6.247242655,0.75456872,0.334173014
694.7256,40.337124,2090.7,13.65,0.78,Volcanic,4.117410358,0.378468346,0.666232009
392.48022,8.719063,1649.3,12.45,0.64,Silt,6.576922106,0.100082539,0.511307342
865.6429,8.507211,1601.4,13.2,0.64,Volcanic,5.685968911,0.102612708,0.522817112
417.85904,4.172052,1728,14.2,0.64,Silt,7.198762685,0.108854915,0.461600587
227.37833,5.910511,1649,12.25,0.63,Silt,5.505850946,0.006392218,0.41774564
525.8007,7.51509,563.4,13.2,0.56,Loamy,5.419372906,0.064767557,0.580685085
862.9123,13.558989,637.3,13.15,0.58,Rocky,4.299068833,0.310406997,0.490007693
604.4553,4.2113376,1354,12.6,0.61,Peaty,4.836370526,0.013293708,0.635108395
458.53793,21.051497,1817.2,12.85,0.69,Silt,5.911132901,0.001148909,0.537082314
611.50726,19.863173,1731.7,13.7,0.68,Silt,6.308735723,0.059478741,0.531563905
842.6027,21.88962,1791.1,12.5,0.7,Volcanic,5.033145965,0.173816288,0.783476347
448.15195,4.2410564,1240.2,11.95,0.6,Peaty,4.226747031,0.069448309,0.387381449
779.6082,2.274583,544.5,12.9,0.54,Sandy,5.351868574,0.310397412,0.611152839
714.889,4.6748857,937.6,13.9,0.58,Sandy,5.250103179,0.40158021,0.531180921
204.46739,9.51463,1595.2,11.6,0.64,Silt,5.853613826,0.000259947,0.470314993
127.072945,4.291003,1542.7,11.95,0.62,Silt,5.988698598,0.000468317,0.56079304
657.5039,8.478437,1697.3,14.8,0.65,Volcanic,4.866191844,0.127793292,0.842629617
726.5114,2.6753478,587.6,13,0.54,Sandy,6.337290073,0.439998175,0.505927479
548.87335,19.978725,2031.3,14.6,0.71,Silt,5.654712768,0.016666965,0.59980223
409.58667,4.9465623,1375.9,12.4,0.61,Peaty,5.815858936,3.85E-09,0.734852993
720.4365,5.6558595,835.5,13.2,0.57,Sandy,5.302995907,0.24475248,0.583911617
820.7167,14.126306,805,13.7,0.6,Sandy,6.230392868,0.217641294,0.360036883
839.2661,4.1608567,1411.6,15,0.61,Volcanic,4.980151298,0.074065948,0.682597406
575.008,2.534044,974.4,13.3,0.57,Loamy,6.66969546,0.111106976,0.691304764
537.936,4.400891,1117.2,14.75,0.59,Loamy,5.640907607,0.853586923,0.418149078
683.3963,18.484755,1671.4,12.9,0.68,Volcanic,4.216326937,0.095771857,0.765338231
239.38506,1.910388,1686.8,12.55,0.63,Silt,6.089436667,0.259505228,0.416895066
656.28357,14.069237,1661.9,12.1,0.66,Volcanic,4.241267687,0.085354099,0.78052098
780.1263,7.337037,855,13.7,0.58,Sandy,5.486969003,0.307061016,0.586862777
380.64725,2.9129274,1656.2,13.1,0.63,Silt,7.231992247,0.203615024,0.331018441
522.8882,3.3785577,1775.8,13.75,0.64,Silt,6.164329789,0.053545869,0.508650234
658.2317,3.1784775,1420.9,12.4,0.61,Volcanic,5.016694458,0.415300193,0.391002537
575.12506,46.252945,314.8,13.35,0.66,Loamy,4.621971391,0.115542811,0.557013373
488.64484,8.026031,562.5,12.75,0.56,Loamy,4.928125034,0.002133863,0.598545322
188.01357,9.500229,1604.2,13.1,0.64,Silt,6.771970733,0.002836726,0.497834186
348.9449,5.3818283,1802.5,13.2,0.64,Silt,7.205590154,0.080609386,0.461576036
695.456,5.7019,1629.1,13.95,0.63,Volcanic,5.072406593,0.157534454,0.428126969
650.93524,4.988417,1330,13.1,0.61,Volcanic,5.325614917,0.823916986,0.386400145
476.12823,31.238379,1153.5,11.85,0.68,Loamy,5.487135599,0.615376667,0.561931271
486.5893,6.27871,396.3,13.65,0.54,Loamy,5.000564187,0.015677138,0.629541053
588.40454,24.032827,1213.6,13.6,0.66,Silt,5.612920928,0.695570441,0.366094929
397.7325,14.190599,1860.2,12.8,0.68,Silt,5.772249506,0.112920731,0.520369972
516.66833,22.390823,1095.4,13.5,0.64,Loamy,6.286629902,0.700185569,0.476965071
823.0869,16.863358,883.1,12.85,0.61,Sandy,5.312302591,0.278993222,0.589462183
525.43884,3.1260478,1406.5,13.65,0.61,Peaty,4.631790029,0.009138301,0.360107355
405.153,8.905137,1893.7,13.3,0.66,Silt,6.039752149,0.101519616,0.598868276
638.46826,2.0179746,565.1,11.95,0.54,Sandy,5.276412373,0.11451258,0.432988775
806.12286,3.2325597,1164.5,12.75,0.59,Sandy,5.384309727,0.107613426,0.448581008
753.99097,4.7273865,1302.6,14.3,0.61,Volcanic,4.635884725,0.497906764,0.397069737
907.3775,20.080126,823.5,13.65,0.62,Sandy,6.217163667,0.222194686,0.347907342
515.35736,5.6665473,872.3,12.5,0.58,Loamy,6.720964591,0.789407509,0.52769157
743.5268,2.336537,1306.1,14,0.6,Volcanic,4.546427661,0.293350542,0.395276813
404.62216,8.008636,1535.3,13.6,0.63,Silt,5.857235024,0.043894258,0.672101896
760.4479,28.857374,1841.9,14.2,0.72,Volcanic,4.998235134,0.119898071,0.568193697
517.1121,9.16555,1963.3,14.15,0.67,Silt,7.161318145,0.035378108,0.491648622
845.8162,12.836225,1177.4,15.4,0.62,Sandy,6.210247001,0.019819828,0.395513408
391.97858,13.170147,301,12.45,0.56,Loamy,5.583664352,0.005623778,0.495706421
403.9223,0.8834895,1705.2,13.7,0.62,Silt,5.892485136,0.11936777,0.479702857
557.8204,16.75948,1081.8,13.05,0.63,Loamy,4.907802113,0.781889058,0.472716968
590.2136,22.88297,437.9,13.25,0.6,Loamy,6.376911876,0.098787141,0.593742945
626.6347,8.924165,948.2,11.9,0.59,Loamy,5.053908005,0.829525444,0.510596804
353.97833,6.4439297,1832.2,14.25,0.65,Silt,7.3946425,0.177519995,0.40830163
745.4009,1.6751271,1196.6,15.2,0.59,Sandy,4.950877159,0.421619612,0.475863213
239.39554,10.252924,1348.2,12.45,0.63,Silt,6.275637158,2.34E-07,0.531328124
296.4645,8.064415,387.8,11.35,0.55,Loamy,6.547473507,0.008912291,0.681913344
555.8948,5.368562,1179.2,13.35,0.6,Loamy,5.489491207,0.696980055,0.426387283
650.3974,10.567872,381.9,12.45,0.55,Sandy,6.325565648,0.22489489,0.507731195
744.67255,14.573233,2188.4,13.5,0.7,Volcanic,4.830868976,0.387960605,0.688071839
592.14777,4.9671154,1278.1,13.55,0.6,Peaty,4.138111745,0.222353222,0.336219925
437.19568,4.914462,1566.7,12.15,0.63,Silt,7.395474926,3.82E-08,0.336917038
801.72235,4.1848564,1165.8,12.8,0.59,Sandy,5.486248774,0.611848074,0.528898818
462.43173,23.303616,1891.5,14.2,0.71,Silt,6.497387018,0.017994758,0.547090069
882.82166,7.917485,1070.4,12.5,0.6,Rocky,5.318551123,0.398898151,0.521652191
734.1671,13.914267,1436.2,12.9,0.64,Volcanic,5.418725786,0.061293026,0.498254154
758.30206,10.431459,1307.9,12.65,0.62,Volcanic,4.525894875,0.699940643,0.496791434
688.9605,9.628634,998.3,14.05,0.6,Sandy,5.811943489,0.196458022,0.486394636
427.92392,5.021097,1833.5,13,0.65,Silt,6.926905825,0.015196679,0.50437658
636.2264,12.950918,434,13.5,0.57,Loamy,4.684126594,0.15045143,0.601593576
589.0059,5.479974,739.8,11.6,0.57,Loamy,5.479404507,0.129470234,0.675175531
675.3694,29.976816,1641.7,13.4,0.71,Volcanic,3.775078689,0.12260313,0.687105572
530.0347,2.0878334,773.7,12.65,0.56,Loamy,5.25112605,0.209428529,0.64027204
911.6221,5.866698,710.6,12,0.56,Rocky,4.694874354,0.210253488,0.517151996
719.86426,0.9958066,1148.3,14.35,0.58,Sandy,5.781938886,0.31128786,0.563871492
790.524,10.109767,2332.8,13.65,0.7,Volcanic,5.551847722,0.299372173,0.623933264
596.3513,10.0564375,1038.9,14.05,0.6,Loamy,5.631068484,0.734687085,0.45701021
755.3858,5.599939,2251.5,14.25,0.68,Volcanic,5.661922642,0.368389781,0.662824655
615.4462,30.8911,1613,13.85,0.71,Silt,5.96823931,0.105882586,0.45319763
733.92444,8.640013,1140.8,13.45,0.61,Sandy,5.873548602,0.7526812,0.513114386
453.81738,21.801645,1852.9,12.45,0.7,Silt,6.990447426,0.071797966,0.488185829
595.85254,20.654346,1757,11.7,0.69,Silt,6.859017599,0.071371907,0.467482856
646.303,6.602858,1164.3,12.8,0.6,Sandy,6.209735455,0.148378604,0.432264825
505.16827,12.688102,1768.7,14.6,0.66,Silt,6.739726717,0.064751786,0.528971697
693.041,13.158227,1102.4,13.1,0.62,Sandy,4.954365871,0.05336688,0.521969084
557.48895,18.096972,1173.8,13.15,0.64,Loamy,6.032539411,0.780629579,0.477597452
798.3965,50.53683,549.5,13.1,0.69,Sandy,5.177393187,0.232145276,0.615612362
486.6155,15.16768,1955.9,13.45,0.69,Silt,5.886312984,0.033459201,0.551184039
553.2136,4.241006,1095,13.5,0.59,Loamy,6.673814448,0.743566119,0.51860057
770.156,19.323088,2148.9,14.2,0.71,Volcanic,5.372167415,0.349079243,0.575920449
358.4658,3.5622883,1693.8,13,0.63,Silt,6.523888821,0.077856544,0.517625211
499.9004,4.6231837,1641.6,12.95,0.63,Silt,6.481687655,0.082621512,0.544172021
677.217,10.32578,1860.5,12.85,0.66,Volcanic,4.827427286,0.133554505,0.889089722
778.2221,9.842653,806.6,12.45,0.58,Sandy,4.820236969,0.317842337,0.481887679
746.0196,45.870274,617.9,13.7,0.68,Sandy,5.821101806,0.032781887,0.547696318
396.96332,13.099644,750.9,13.25,0.59,Loamy,5.966697782,0.834794936,0.486394663
481.1299,25.295517,1968.8,13.4,0.72,Silt,5.847790422,0.043802304,0.629513145
738.676,13.317369,814.8,12.9,0.6,Sandy,5.122258968,0.318000501,0.563252464
60.09902,9.704466,1500.9,13.15,0.64,Silt,5.710567401,0.001440974,0.444823817
573.4644,29.691816,486.7,12.8,0.62,Loamy,5.25720716,0.20786131,0.538221989
409.7503,24.031214,1830.4,14.4,0.7,Silt,5.237430357,0.012564212,0.564274653
599.60376,8.18987,714.6,14.95,0.57,Loamy,5.275878394,0.15599322,0.608488414
596.5701,21.274605,344,13.25,0.58,Loamy,6.235263784,0.327275659,0.566152407
832.9359,2.6541166,625.4,13.05,0.55,Sandy,5.839186844,0.180244463,0.631284736
476.65396,5.297533,1359.1,11.9,0.61,Peaty,4.283681087,0.084965435,0.376376818
918.5875,7.4463067,1888.8,13.7,0.66,Volcanic,5.718098962,0.141630893,0.7108294
312.8353,17.718699,1775.6,14.1,0.68,Silt,5.733733707,0.292042306,0.537440089
762.53955,11.762594,549.4,13.7,0.57,Sandy,4.721305077,0.305898143,0.4727136
792.7913,8.354928,1313.3,13,0.62,Volcanic,5.955309519,0.226746629,0.516999955
262.12143,10.904317,1549,12.5,0.64,Silt,5.573824306,3.32E-05,0.591548703
543.03735,5.0293074,1954.5,13.7,0.66,Silt,7.118356485,0.005791759,0.471841483
704.411,0.2587591,568.3,13.05,0.54,Sandy,6.39906515,0.401224133,0.505951703
718.5922,26.43283,995.1,13.75,0.65,Sandy,5.726766885,0.120842204,0.606125965
683.89624,2.413139,1331.9,13.45,0.6,Volcanic,5.811751317,0.020867127,0.559174029
450.88907,6.6875744,1301.7,12.4,0.61,Peaty,5.907780821,0.070638555,0.735447585
605.6514,12.42145,772.7,12.7,0.59,Loamy,4.559194842,0.521002615,0.480746519
452.03543,3.0474973,1740.7,12.35,0.63,Silt,6.73684095,0.114370059,0.438972457
355.6633,16.834068,1498.2,12.15,0.66,Silt,6.200596026,0.078097858,0.652043354
865.08936,8.987096,1802.5,13.5,0.66,Volcanic,5.980590819,0.171808272,0.569178198
738.8819,18.748241,841.8,13.15,0.61,Sandy,4.995368638,0.263910949,0.42132861
264.63663,4.314394,1648.1,12.95,0.63,Silt,7.01334206,0.000245656,0.345363013
356.41638,2.1270504,1582.7,12.6,0.62,Silt,7.285254166,1.69E-07,0.50624424
834.94904,4.1931214,860.3,14.85,0.57,Sandy,4.998536846,0.439462875,0.428136813
453.6528,11.694268,1324.2,12.7,0.63,Silt,5.768430653,7.68E-10,0.508881901
776.715,10.713464,697.5,14.3,0.58,Sandy,5.369428807,0.436671515,0.422249449
481.5742,14.069583,285.7,12.25,0.56,Loamy,6.16212072,0.064775674,0.676907908
530.18286,2.8551886,973.8,13.45,0.57,Loamy,5.146872877,0.884582637,0.380344573
657.6658,12.37043,1088.3,13.8,0.61,Sandy,5.406092257,0.273101473,0.542517834
626.2924,5.51878,503.2,12.45,0.55,Loamy,5.330529622,0.125962019,0.683663209
413.29172,9.636285,1350.3,13.2,0.62,Silt,5.886442209,1.69E-09,0.515298272
710.7283,13.412781,1793.9,13.5,0.67,Volcanic,4.747291503,0.103804463,0.508622118
600.7139,41.381054,1839,14.2,0.76,Silt,5.413599921,0.254534661,0.502329241
516.38165,9.990134,1616.4,13.6,0.65,Silt,5.523482843,0.14438978,0.436202017
184.3587,23.661808,1609.5,12.35,0.69,Silt,5.528806913,0.001221264,0.417235783
953.5467,26.692478,1029.5,14.4,0.65,Sandy,6.024890601,0.274698004,0.612675249
734.42773,11.31284,2164,13.65,0.69,Volcanic,5.780477978,0.282729312,0.669878555
627.9532,21.707325,1678.2,14.65,0.69,Silt,7.039679832,0.011973948,0.437702089
752.66815,3.9080646,657.2,12.8,0.55,Sandy,5.515292674,0.429125508,0.589332875
828.1823,11.9658375,1705,12.8,0.66,Volcanic,4.357811843,0.250815243,0.709353459
787.94727,9.25118,553.5,13.35,0.56,Sandy,4.965852973,0.211841394,0.466227457
727.0016,3.4253495,2016.8,13.8,0.65,Volcanic,5.00762284,0.229471019,0.516670451
566.6742,7.038305,1015.9,12.5,0.59,Loamy,6.724765786,0.912074809,0.499348046
569.8732,7.4983,1072.7,13.3,0.6,Loamy,6.741752558,0.661803883,0.538793369
656.49554,4.744784,624.1,11.85,0.55,Sandy,6.160346904,0.21107139,0.570846272
670.61896,1.5837094,1956.1,14.4,0.64,Volcanic,4.763748332,0.141801488,0.556622751
284.18304,23.112278,1690.6,12.45,0.69,Silt,5.617095318,0.010650638,0.437541158
883.70197,2.253588,1414.9,13.9,0.61,Volcanic,5.103087207,0.058626301,0.662222742
600.55426,7.0216613,383.6,12.95,0.54,Loamy,4.950621777,0.155675271,0.573956624
704.5687,20.350212,595.4,13.4,0.6,Sandy,4.638462593,0.215359362,0.403292418
786.5131,11.320654,1249,13.3,0.62,Volcanic,4.907665134,0.055172121,0.474246769
339.65042,2.636117,1676.9,13.1,0.63,Silt,6.404418044,0.070575307,0.535395579
732.6516,11.553093,1153,13.65,0.62,Sandy,6.127712396,0.069766846,0.532035166
501.86124,3.589403,1092.6,12.3,0.59,Loamy,6.408489366,0.772045483,0.323998212
652.8111,10.7640505,1071.2,13.45,0.61,Sandy,5.728950862,0.152008749,0.582003152
594.1389,10.153779,748.2,12.65,0.58,Loamy,4.858776619,0.116927105,0.543341478
623.7997,20.052282,1729.7,12.2,0.68,Silt,6.013942887,0.236622548,0.713249043
719.28876,4.2505984,619.7,13.3,0.55,Sandy,6.461469121,0.204549052,0.56060783
897.41943,16.637129,816,12.4,0.61,Rocky,5.832538942,0.204387993,0.329016058
272.22507,2.4808931,1648.9,12.1,0.62,Silt,6.901217554,0.002118686,0.50665763
887.50085,10.776388,756.2,12.7,0.58,Rocky,5.7785273,0.196574947,0.592722903
628.1775,11.918718,992,15.2,0.6,Loamy,4.585088703,0.150240674,0.550582977
359.1756,26.82825,1681.6,14.65,0.7,Silt,5.303239776,0.115736045,0.568127214
746.72253,6.719314,1261.2,15.05,0.61,Volcanic,4.396698359,0.638700095,0.359926537
783.2319,7.8237333,1623.6,13.05,0.64,Volcanic,4.720251371,0.359509751,0.707318779
662.178,6.1281085,1377,13.75,0.62,Volcanic,5.294871101,0.763211437,0.292080466
465.44757,7.9225416,1874.2,13.75,0.66,Silt,6.777337437,0.069681236,0.484518452
593.0714,18.412111,936.3,13,0.62,Loamy,5.781849137,0.87788115,0.515994035
758.77356,6.683034,1235.5,14.55,0.61,Volcanic,4.605919899,0.29343897,0.419118054
113.07527,25.25231,1545.2,11.2,0.69,Silt,6.692626683,0.018602802,0.392472885
564.12823,9.978724,891.3,12.75,0.59,Loamy,5.490084779,0.867248507,0.546817551
692.1824,7.324637,1909.4,12.25,0.66,Volcanic,5.46602104,0.157451466,0.843887987
856.39966,28.394047,613.7,13.45,0.63,Sandy,5.12431969,0.308722312,0.47035808
657.4371,4.093958,1642.5,13.6,0.63,Volcanic,4.451195098,7.01E-09,0.367415487
735.9919,9.567174,1109.7,13.45,0.61,Sandy,6.483047455,0.144467883,0.433036536
716.265,8.562374,874.8,12.65,0.58,Sandy,5.127682008,0.159615913,0.576565301
605.3581,25.683401,1322.4,12.5,0.67,Silt,5.417747185,1.01E-10,0.489422237
794.40137,8.7037,1166.5,13.6,0.61,Sandy,5.434707874,0.072014034,0.585036272
587.48145,5.564661,651.5,12.65,0.56,Loamy,6.101264524,0.322524905,0.679265984
831.58075,5.9338083,768.1,12.8,0.57,Sandy,6.693728782,0.009464371,0.583420621
911.0186,7.3185644,894.5,13.45,0.58,Rocky,4.644481472,0.229188428,0.431037769
786.92395,10.635989,547.7,14.1,0.57,Sandy,4.898163387,0.307153198,0.569957362
262.85437,4.0560784,1613.6,13.25,0.63,Silt,6.788960951,0.001032983,0.364575452
494.5162,5.415772,633.5,12.15,0.56,Loamy,5.649780807,0.354527855,0.637455569
768.8314,34.143406,677.7,13.5,0.65,Sandy,6.454487679,0.442476343,0.523639989
611.1796,32.519432,1064.8,13.3,0.67,Loamy,4.726347242,0.854657739,0.472466519
737.2608,16.999557,1319.1,12.9,0.64,Volcanic,4.713946784,0.332894309,0.670240268
395.71167,13.657738,1889.2,13.3,0.68,Silt,7.01214715,0.153343441,0.464345243
815.95764,3.5310996,1832.9,13.25,0.64,Volcanic,5.650236714,0.153972141,0.633265569
843.8331,6.0248375,1429.2,14.1,0.62,Volcanic,5.503298654,0.072854524,0.484790804
643.48193,13.858598,783.9,12.5,0.59,Sandy,6.024645851,0.235802238,0.526226361
767.71765,13.631562,530,13.95,0.57,Sandy,5.209151593,0.30995827,0.597966652
711.73035,15.16612,1068.5,12.05,0.62,Sandy,5.099158274,0.190333652,0.534826829
774.01556,0.30084625,2162.7,13.7,0.66,Volcanic,4.758379372,0.29464969,0.709200405
829.78,6.7778926,1490,13.6,0.63,Volcanic,5.859290889,0.068904836,0.564033284
485.6759,14.123807,725,13.6,0.59,Loamy,6.425525288,0.135744247,0.665821949
516.4204,2.3817208,343.7,11.7,0.53,Loamy,6.739244308,0.087412219,0.611299854
571.18054,13.644432,793.6,12.3,0.59,Loamy,5.334442386,0.014252065,0.674673518
814.57336,3.5769885,2323.9,14,0.68,Volcanic,5.047809073,0.351683145,0.639626713
820.36334,2.077341,1453,13.55,0.61,Volcanic,4.948463495,0.05900068,0.70111724
633.227,2.488698,1585.3,12.7,0.62,Silt,6.687640353,0.028507633,0.442091587
372.86642,13.310361,1835,13,0.67,Silt,5.984903851,0.119587292,0.512497542
852.2843,17.730537,1428.6,15.05,0.65,Volcanic,4.484499083,0.181749533,0.425119653
397.31168,3.263895,1673.1,12.2,0.63,Silt,6.398633354,7.05E-07,0.525068638
617.0544,3.938289,361.9,12.7,0.53,Loamy,5.488027983,0.245358405,0.649380517
812.4929,11.220094,580.4,13.7,0.57,Sandy,5.393698824,0.244733152,0.498574356
486.0905,7.26417,1691.3,14.9,0.64,Silt,7.023452402,1.59E-07,0.509535331
768.64923,3.1642466,678.7,13.3,0.55,Sandy,6.052617183,0.436857687,0.514424312
915.107,7.501905,774.6,13.35,0.57,Rocky,6.013575648,0.213825393,0.59136369
218.10345,3.0392725,1616.7,13.05,0.62,Silt,6.851088428,0.004298237,0.500725608
696.76965,20.277792,1183.7,14.35,0.64,Sandy,4.783946123,0.042090705,0.490902947
723.42804,3.9377227,1131.4,12.65,0.59,Sandy,6.732969119,0.299811907,0.445182308
645.91016,3.5719259,391.5,12.6,0.53,Sandy,4.937845117,0.351878883,0.387045347
756.2824,10.976875,512.7,13.55,0.56,Sandy,6.789327733,0.225399324,0.579254288
539.3221,3.0154989,355.9,12.25,0.53,Loamy,4.926995036,0.116393792,0.497305815
667.36035,17.886658,527.1,13.65,0.59,Sandy,5.425232154,0.270997182,0.599147466
646.7817,3.1322567,1953.1,13.3,0.65,Volcanic,5.782494112,0.297970268,0.403933384
762.38025,6.1092253,908.3,12.5,0.58,Sandy,5.512535465,0.276695794,0.581995578
802.82776,13.362279,2278.2,13.5,0.71,Volcanic,3.968684604,0.358806354,0.549155606
725.7716,8.404373,1822.3,14.85,0.66,Volcanic,5.156026138,0.117760394,0.85914149
788.0083,11.221638,691.3,13.4,0.58,Sandy,5.769474067,0.211368702,0.535215987
589.9207,14.378555,352,12.25,0.56,Loamy,5.851921513,0.17429703,0.652150689
666.121,16.410324,1591.7,13.4,0.66,Volcanic,5.664256431,0.00840013,0.567056415
634.5373,19.315983,2115.1,14.6,0.71,Silt,5.348867727,0.016227763,0.683807322
681.80176,12.4077015,1079.3,14.5,0.61,Sandy,4.540017169,0.245914009,0.457049816
412.4749,6.9719,1425.2,14.25,0.62,Silt,7.19191575,0.039139146,0.494379245
689.2198,12.241814,605.5,12.25,0.58,Sandy,6.346869142,0.211225091,0.5922367
637.86646,19.511597,544.4,11.65,0.59,Sandy,5.741968336,0.398563924,0.567550744
661.81024,35.10165,2055.8,13.75,0.76,Volcanic,5.663700782,0.379724773,0.578002519
35.910797,19.279865,1451,12.1,0.66,Silt,7.048349411,0.000442819,0.522583925
